location1,location2,fullLocation,fieldName,membershipType,holeNumber,courseName,courseSize,greenFee,cartFee,caddieFee,fieldUrl,contact,type
경상권,경북 경산,경상북도 경산시 평산동 산51-2,인터불고 경산,회원제,27,스카이/마운틴/밸리,"10,509M/11,493YD","30,000원 ~ 210,000원",80000,100000,http://www.interburgocc.com,053-819-6100,FIELD
경상권,경남 김해,경상남도 김해시 주촌면 덕암리 산 180,정산,회원제,27,해우/달우/별우,"9,935M/10,865YD","22,620원 ~ 200,000원",80000,110000,http://www.jeongsancc.co.kr,055-338-8300,FIELD
경상권,경북 구미,경상북도 구미시 산동면 강동로 953-74,제이스,퍼블릭,18,OUT/IN,"5,172M/5,656YD","90,000원 ~ 130,000원",40000,120000,http://jscountryclub.com,054-473-6200,FIELD
경상권,경북 경주,경상북도 경주시 감포읍 나정리 산47,제이스시사이드,퍼블릭,18,OUT/IN,"6,257M/6,843YD","105,000원 ~ 150,000원",80000,120000,https://jsseaside.com,054-777-9000,FIELD
경상권,경남 진주,경상남도 진주시 진성면 상촌리 산1,진주,회원제,18,남강/촉석,"6,355M/6,950YD","55,000원 ~ 175,000원",80000,100000,http://chinjucc.co.kr,055-758-0400,FIELD
경상권,경남 진해,경상남도 진해시 덕산동 90-1,진해 체력단련장,회원제,15,OUT,"4,579M/5,117YD","13,000원 ~ 82,000원",60000,90000,http://welfare.navy.mil.kr,055-546-3080,FIELD
경상권,경남 창원,경상남도 창원시 봉림동 산50,창원,회원제,18,동/서,"6,346M/6,940YD","40,000원 ~ 195,000원",80000,100000,http://www.changwoncountryclub.co.kr,055-288-4112,FIELD
경상권,경북 영천,경상북도 영천시 고경면 도암리 산43,충성대,회원제,9,OUT,"5,635M/6,162YD","30,000원 ~ 120,000원",40000,-,http://www.csdcc.or.kr,054-330-0600,FIELD
경상권,경북 경주,경상북도 경주시 마동 111-1,코오롱호텔가든,퍼블릭,9,OUT,"2,039M/2,230YD","46,000원 ~ 104,000원",-,-,http://golf.kolon.com,054-746-7900,FIELD
경상권,경남 사천,경상남도 사천시 곤양면 가화리 312,타니,회원제,36,백호/청룡/부작/현무,"12,650M/1,3834","22,620원 ~ 180,000원",80000,120000,http://www.tanicc.co.kr,055-831-7000,FIELD
경상권,경북 안동,경상북도 안동시 풍천면 어달리 239,탑블리스,회원제,18,송가/호반,"6,610M/7,229YD","25,000원 ~ 180,000원",80000,120000,http://www.top-bliss.com,054-843-5778,FIELD
경상권,경남 양산,경상남도 양산시 하북면 답곡리 133,통도파인이스트(구 통도),회원제,36,남 OUT/남 IN/북 OUT/북 IN ,"12,975M/14,190YD","62,000원 ~ 195,000원",80000,100000,http://www.tongdocc.co.kr,055-370-1300,FIELD
경상권,경북 칠곡,경상북도 칠곡군 왜관읍 매원리 295-1,파미힐스,회원제,36,남 OUT/남 IN/동 OUT/동 IN ,"12,992M/14,208YD","40,000원 ~ 180,000원",80000,100000,http://www.palmyhillscc.co.kr,054-971-9900,FIELD
경상권,대구 동구,대구광역시 동구 도학동 산 1,팔공,회원제,18,OUT/IN,"6,406M/7,006YD","60,000원 ~ 150,000원",80000,100000,http://www.palgong-cc.co.kr,053-982-8080,FIELD
경상권,경북 포항,경상북도 포항시 남구 청림동 28,포항 체력단련장,회원제,9,OUT,"2,597M/2,840YD","13,000원 ~ 60,000원",40000,90000,http://welfare.navy.mil.kr,054-291-0522,FIELD
경상권,경북 포항,경상북도 포항시 북구 송라면 상송리 산48,포항(구 송라제니스),퍼블릭,18,동해/태백,"6,680M/7,305YD","100,000원 ~ 150,000원",80000,120000,http://www.pohangcc.com,054-230-2000,FIELD
경상권,부산 강서,부산광역시 강서구 지사동 산207,하이스트,퍼블릭,9,OUT,"2,827M/3,092YD","65,000원 ~ 115,000원",60000,100000,https://www.highestcc.co.kr,051-314-7000,FIELD
경상권,경북 예천,경상북도 예천군 호명면 황지리 73-19,한맥CC&노블리아,퍼블릭,18,한맥/노블리아,"6,691M/7,317YD","120,000원 ~ 170,000원",80000,120000,https://www.hmcn.co.kr,054-650-7000,FIELD
경상권,부산 강서,부산광역시 강서구 지사동 산 9-3,해라,퍼블릭,9,OUT,"2,269M/2,481YD","60,000원 ~ 80,000원",60000,100000,http://www.haeracc.co.kr,051-973-7400,FIELD
경상권,부산 기장,부산광역시 기장군 장관면 산6,해운대,회원제,27,로얄/실크/골든,"9,831M/10,751YD","23,500원 ~ 198,000원",80000,120000,http://www.haeundaecc.co.kr,051-726-8113,FIELD
경상권,부산 기장,부산광역시 기장군 기장읍 대변로 74,해운대비치,회원제,18,마운틴/오션,"6,629M/7,249YD",-,-,-,http://www.haeundaebeachcc.com,051-724-2268,FIELD
경상권,경북 안동,경상북도 안동시 관광단지로 316,휴그린,퍼블릭,18,OUT/IN,"6,333M/6,926YD","60,000원 ~ 100,000원",80000,120000,http://hugreen.gtc.co.kr,054-821-8866,FIELD
경상권,경남 창녕,경상남도 창녕군 장마면 초곡리 산228,힐마루,회원제,18,북/남,"6,695M/7,322YD","22,620원 ~ 195,000원",80000,100000,http://www.hillmaru.com,055-520-8000,FIELD
경상권,경남 창녕,경상남도 창녕군 장마면 초곡리 산228,힐마루,퍼블릭,18,동/서,"6,845M/7,092YD","65,000원 ~ 180,000원",80000,100000,http://www.hillmaru.com,055-520-8000,FIELD
전라권,전남 광양,전라남도 광양시 가야로 223,거명,퍼블릭,6,OUT,"1,965M/2,149YD","48,000원 ~ 90,000원",60000,90000,http://www.gygc.kr,061-817-0707,FIELD
전라권,전남 고창,전라북도 고창군 심원면 고전리 1916,고창,퍼블릭,18,바다/푸른,"6,435M/7,037YD","60,000원 ~ 110,000원",80000,100000,https://www.gochangcc.co.kr,063-560-7744,FIELD
전라권,전남 나주,전라남도 나주시 남평읍 우산리 2356-4,골드레이크,회원제,18,골드/레이크,"6,457M/7,062YD","23,000원 ~ 174,000원",80000,110000,https://www.goldlake.co.kr,061-339-3000,FIELD
전라권,전남 나주,전라남도 나주시 남평읍 우산리 2356-4,골드레이크,퍼블릭,18,힐/밸리,"6,401M/7,000YD","23,000원 ~ 143,000원",80000,110000,https://www.goldlake.co.kr,061-339-3000,FIELD
전라권,전북 고창,전라북도 고창군 아산면 운곡로 418,골프존카운티 선운,퍼블릭,18,선운/화시,"5,872M/6,422YD","70,000원 ~ 135,000원",80000,120000,http://www.golfzoncounty.com,063-560-2019,FIELD
전라권,전남 곡성,전라남도 곡성군 옥과면 합강리 410,광주,회원제,27,설산/섬진/동악,"9,457M/10,342YD","23,000원 ~ 170,000원",80000,110000,https://www.kjcc.co.kr,061-362-5534,FIELD
전라권,광주 광산,광주광역시 광산구 송도로 114번길 53,광주 체력단련장,회원제,9,OUT,"2,734M/2,989YD","9,000원 ~ 72,000원",16000,-,http://www.airforce.mil.kr,062-940-4974,FIELD
전라권,전북 군산,전라북도 군산시 옥서면 옥봉리 1741,군산,회원제,18,레이크/리드,"6,668M/7,292YD","23,000원 ~ 150,000원",80000,120000,http://www.gunsancc.net,063-472-3300,FIELD
전라권,전북 군산,전라북도 군산시 옥서면 옥봉리 1741,군산,퍼블릭,63,전주/익산/김제/정읍/부안/남원/순창,"23,503M/25,703YD","80,000원 ~ 130,000원",60000,120000,http://www.gunsancc.net,063-472-3300,FIELD
전라권,전남 항평,전라남도 함평군 함평읍 수호리 산55,나비,퍼블릭,9,OUT,"2,890M/3,161YD","35,000원 ~ 57,000원",80000,100000,http://hpnabicc.co.kr,061-322-0000,FIELD
전라권,전남 나주,전라남도 나주시 공산면 상방리 7,나주,퍼블릭,9,OUT,"3,040M/3,325YD","59,000원 ~ 89,000원",80000,100000,http://www.najucc.com,061-335-7722,FIELD
전라권,전남 나주,전라남도 나주시 세지면 성산리 820,나주힐스,퍼블릭,9,OUT,"2,991M/3,271YD","40,000원 ~ 80,000원",40000,-,http://www.najuhills.com,061-337-5700,FIELD
전라권,전남 화순,전라남도 화순군 춘양면 양곡리 산67,남광주,회원제,18,남/동,"6,176M/6,754YD","55,000원 ~ 180,000원",80000,120000,http://www.ngjcc.co.kr,061-373-5511,FIELD
전라권,전북 남원,전라북도 남원시 대산면 대곡리 산106,남원상록,퍼블릭,18,몽룡/춘향,"6,615M/7,234YD","60,000원 ~ 130,000원",60000,120000,https://www.sangnokresort.co.kr,063-630-1300,FIELD
전라권,전남 담양,전라남도 담양군 담양읍 학동리 산79,담양다이너스티,회원제,18,임페리얼/마제스티,"6,439M/7,042YD","25,000원 ~ 179,000원",80000,100000,http://dy.dynastycc.co.kr,061-380-7500,FIELD
전라권,전북 진안,전라북도 진안군 부귀면 봉암리 산 98-1,동진주써미트,퍼블릭,27,M/S/K,"9,417M/10,303YD","80,000원 ~ 120,000원",80000,120000,http://www.summitcc.co.kr,063-432-5000,FIELD
전라권,전북 남원,전라북도 남원시 대산면 옥율리 산 142-1,드래곤레이크,퍼블릭,18,드래곤/레이크,"6,531M/7,142YD","60,000원 ~ 130,000원",80000,120000,http://www.dragonlake.co.kr,063-630-3004,FIELD
전라권,전남 여수,전라남도 여수시 화양면 안포리 638-1,디오션,퍼블릭,18,웨스트오션/이스트오션,"6,183M/6,762YD","110,000원 ~ 150,000원",80000,120000,http://www.theoceanresort.co.kr,061-689-0400,FIELD
전라권,전남 순천,전라남도 순천시 주암면 행정리 1,레이크힐스 순천,회원제,36,다이아몬드/루비/에메랄드/토파즈 ,"12,499M/13,669YD","23,000원 ~ 200,000원",80000,120000,http://www.lakehillscc.co.kr,061-729-8888,FIELD
전라권,전남 화순,전라남도 화순군 화순읍 서태리 722,무등산,회원제,27,천왕봉/지왕봉/인왕봉,"9,640M/10,542YD","25,000원 ~ 175,000원",80000,120000,https://www.mudeungsancc.com,061-379-1000,FIELD
전라권,전남 무안,전라남도 무안군 청계면 도대리 818-1,무안,퍼블릭,54,동A/동B/서A/서B/남A/남B,"19,309M/21,116YD","60,000원 ~ 115,000원",80000,110000,http://www.muangc.co.kr,061-450-9000,FIELD
전라권,전북 무주,전라북도 무주군 설천면 심곡리 산 43-15,무주덕유산,회원제,18,OUT/IN,"5,998M/6,559YD","22,620원 ~ 145,000원",80000,120000,http://www.mdysresort.com,063-322-9000,FIELD
전라권,전북 무주,전라북도 무주군 안성면 공진리 788-2,무주안성,퍼블릭,18,마운틴/레이크,"6,446M/7,050YD","55,000원 ~ 135,000원",80000,120000,http://www.mujuanseongcc.co.kr,063-320-3232,FIELD
전라권,전남 장성,전라남도 장성군 북이면 사거리 752-1,백양우리,퍼블릭,9,OUT,"3,079M/3,367YD","55,000원 ~ 90,000원",60000,100000,http://www.woori-cc.co.kr,061-392-2300,FIELD
전라권,전북 익산,전라북도 익산시 웅포면 웅포리 172-9,베어리버,회원제,18,베어 OUT/베어 IN,"7,111M/7,777YD","35,000원 ~ 140,000원",80000,120000,http://www.bearriver.co.kr,063-720-7000,FIELD
전라권,전북 익산,전라북도 익산시 웅포면 웅포리 172-9,베어리버,퍼블릭,18,리버 OUT/리버 IN,"6,675M/7,300YD","90,000원 ~ 150,000원",80000,120000,http://www.bearriver.co.kr,063-720-7000,FIELD
전라권,전남 보성,전라남도 보성군 조성면 대곡리 산49,보성,퍼블릭,18,마운틴/레이크,"6,280M/6,868YD","75,000원 ~ 120,000원",80000,120000,https://www.bosungcc.co.kr,061-804-1000,FIELD
전라권,전남 보성,전라남도 보성군 보성읍 쾌상리 산168-15번지,보성에덴,퍼블릭,9,OUT/IN,"2,838M/3,102YD","35,000원 ~ 55,000원",60000,100000,http://edencc.co.kr,061-852-2200,FIELD
전라권,광주 남구,광주광역시 남구 노대동 558-2,빛고을,퍼블릭,9,OUT,"2,736M/2,992YD","40,000원 ~ 70,000원",60000,100000,http://www.bitgoeulcc.co.kr,062-672-7400,FIELD
전라권,전북 인산,전라북도 인산시 덕기동 760-15,상떼힐 익산,회원제,18,동/서,"6,372M/6,969YD","25,000원 ~ 165,000원",80000,120000,http://www.santehill.com,063-835-2521,FIELD
전라권,전남 장성,전라남도 장성군 삼서면 학성리 1000,상무대,회원제,9,OUT,"2,993M/3,273YD","27,000원 ~ 79,000원",40000,100000,http://www.sangmudaecc.or.kr,061-350-2561,FIELD
전라권,전북 고창,전라북도 고창군 고창읍 석정2로 192번지,석정힐,퍼블릭,18,마운틴/레이크,"6,132M/6,706YD","50,000원 ~ 120,000원",80000,120000,http://www.hillcc.com,063-560-7002,FIELD
전라권,전북 순창,전라북도 순창군 순창읍 순화리 산10-1,순창,퍼블릭,9,Gold Mountain,"2,920M/3,193YD","40,000원 ~ 60,000원",40000,110000,http://sunchangcc.co.kr,063-652-8000,FIELD
전라권,전남 순천,전라남도 순천시 해룡면 신대로 183,순천 부영,퍼블릭,18,우정/사랑,"6,587M/7,204YD","80,000원 ~ 130,000원",80000,100000,http://www.scbooyoungcc.co.kr,061-816-5533,FIELD
전라권,전북 김제,전라북도 김제시 홍사동 산87-1,엠카운티스파힐스,퍼블릭,18,카운티/힐스,"5,858M/6,406YD","85,000원 ~ 120,000원",60000,120000,http://www.spahillscc.co.kr,063-547-8300,FIELD
전라권,전남 순천,전라남도 순천시 상사면 오곡리 산177,승주,회원제,27,동/남/중,"9,705M/10,614YD","64,000원 ~ 184,000원",80000,100000,http://www.sjcc.co.kr,061-740-8181,FIELD
전라권,전남 여수,전라남도 여수시 둔덕동 471-71,시티파크리조트,퍼블릭,18,파크/시티,"6,523 M /7,134 YD","70,000원 ~ 120,000원",80000,120000,http://www.citypark.co.kr,061-808-8000,FIELD
전라권,전북 김제,전라북도 김제시 황산면 봉월리 10-14,아네스빌,퍼블릭,18,OUT,"3,143M/3,437YD","55,000원 ~ 95,000원",60000,120000,http://www.anesville.co.kr,063-547-1553,FIELD
전라권,전남 영암,전라남도 영암군 금정면 세류리 533-1,아크로,퍼블릭,27,챌린지/스카이/마스터,"9,405M/10,285YD","80,000원 ~ 135,000원",80000,120000,http://www.acrogolf.co.kr,061-470-7000,FIELD
전라권,광주 광산,광주광역시 광산구 운수동 산 157-15,어등산,회원제,27,어등/송정/하남,"10,130M/11,078YD","23,000원 ~ 175,000원",80000,120000,http://www.eodeungsancc.com,062-605-3000,FIELD
전라권,전북 익산,전라북도 익산시 웅포면 강변로 130번지,에메랄드,회원제,18,BEAR OUT/BEAR IN ,"7,111M/7,777YD","150,000원 ~ 180,000원",80000,120000,http://www.emeraldcc.co.kr,063-720-7700,FIELD
전라권,광주 광산,광주광역시 광산구 연산동 산118,에콜리안 광산,퍼블릭,9,OUT/IN,"2,938M/3,213YD","55,000원 ~ 75,000원",-,-,https://gs.ecolian.or.kr/asp/,062-960-1500,FIELD
전라권,전남 영광,전라남도 영광군 영광읍 월현로 1길 40,에콜리안 영광,퍼블릭,9,OUT,"2,983M/3,262YD","45,000원 ~ 65,000원",-,-,https://yg.ecolian.or.kr,1800-9399,FIELD
전라권,전남 여수,전라남도 여수시 경호동 438-1(대경도),여수 경도,퍼블릭,27,금오도/오동도/돌산도,"9,883M/10,808YD","120,000원 ~ 185,000원",80000,120000,http://www.jnto.co.kr,061-650-0600,FIELD
전라권,전남 영광,전라남도 영광군 백수읍 구수리 산40-18,영광,퍼블릭,18,오션/밸리,"6,410M/7,010YD","75,000원 ~ 135,000원",80000,120000,http://www.ygcc.co.kr,061-350-2000,FIELD
전라권,전남 해남,전라남도 해남군 화원면 시아로 224,오시아노,퍼블릭,9,OUT,"3,327M/3,638YD","50,000원 ~ 90,000원",60000,100000,http://www.oceanocc.co.kr,061-536-1000,FIELD
전라권,전남 곡성,전라남도 곡성군 옥과면 소룡리 427-2,옥과기안,퍼블릭,9,OUT,"2,975M/3,253YD","40,000원 ~ 80,000원",40000,110000,http://www.okgwakiancc.co.kr,061-363-9700,FIELD
전라권,전북 장수,전라북도 장수군 계남면 궁양리 955,장수,퍼블릭,18,사과/나무,"6,825M/7,464YD","100,000원 ~ 160,000원",80000,120000,http://www.jangsugolf.com,063-350-1004,FIELD
전라권,전북 임실,전라북도 임실군 신덕면 지장리 산7,전주샹그릴라,회원제,27,레이크/드림/엔젤,"9,354M/10,230YD","60,000원 ~ 145,000원",80000,120000,http://www.jeonjucc.co.kr,063-643-1000,FIELD
전라권,전북 전주,전라북도 전주시 덕진구 여의동 1155-4,전주월드컵,퍼블릭,9,OUT,"2,645M/2,893YD","52,000원 ~ 76,000원",-,-,http://golf.jjss.or.kr,063-239-2670,FIELD
전라권,전남 화순,전라남도 화순군 도곡면 대곡리 산 55-3,조아밸리,퍼블릭,9,OUT,"3,225M/3,527YD","65,000원 ~ 100,000원",60000,120000,https://joavalleycc.co.kr,061-370-9000,FIELD
전라권,전남 담양,전라남도 담양군 창평면 오강리 27-2,창평,퍼블릭,9,OUT,"2,974M/3,252YD","60,000원 ~ 93,000원",40000,100000,http://www.cppc.co.kr,061-380-8800,FIELD
전라권,전북 정읍,전라북도 정읍시 태인면 증산리 산3,태인,회원제,18,레이크/마운틴,"6,222M/6,804YD","65,000원 ~ 130,000원",40000,120000,http://www.taeincc.co.kr,063-532-7200,FIELD
전라권,전북 정읍,전라북도 정읍시 태인면 증산리 산3,태인,퍼블릭,7,OUT,"2,002M/2,189YD","20,000원 ~ 25,000원",-,-,http://www.taeincc.co.kr,063-534-0600,FIELD
전라권,전남 해남,전라남도 해남군 화원면 주광리 산19,파인비치,회원제,18,파인/비치,"6,843M/7,484YD","23,000원 ~ 200,000원",80000,120000,http://www.pinebeachcc.co.kr,061-530-7700,FIELD
전라권,전남 순천,전라남도 순천시 주암면 문길리 산 20-2,파인힐스,퍼블릭,27,레이크/파인/힐스,"9,435M/10,318YD","95,000원 ~ 150,000원",80000,120000,http://www.bosungleisure.com,061-750-9000,FIELD
전라권,전남 장성,전라남도 장성군 동화면 남산리 985-4,푸른솔,퍼블릭,27,마운틴/레이크/힐,"9,840M/10,761YD","100,000원 ~ 145,000원",80000,120000,http://www.purunsolgc.co.kr,061-339-6000,FIELD
전라권,전남 함평,전라남도 함평군 학교면 곡창리 산 1,함평다이너스티,회원제,27,마제스티/임페리얼/팰리스,"9,625M/10,526YD","25,000원 ~ 183,000원",80000,120000,https://www.hpdynastycc.co.kr,080-320-7700,FIELD
전라권,전남 나주,전라남도 나주시 다도면 송학리 1219,해피니스,회원제,27,해피/하트/휴먼,"9,575M/10,471YD","23,000원 ~ 175,000원",80000,110000,https://www.happinesscc.com,061-330-5000,FIELD
전라권,전남 화순,전라남도 화순군 도곡면 쌍옥리 산 15-1,화순,회원제,27,스프링/섬머/어텀,"9,569M/10,465YD","23,000원 ~ 170,000원",80000,100000,http://hwasuncc.co.kr,061-373-9955,FIELD
전라권,전남 순천,전라남도 순천시 별량면 죽산리 산15,힐사이드,퍼블릭,9,OUT,"2,577M/2,818YD","25,000원 ~ 60,000원",60000,100000,http://www.hillsidecc.co.kr,061-720-0001,FIELD
전라권,전남 장흥,전라남도 장흥군 장평면 기동리 181,JNJ,퍼블릭,27,정/남/진,"9,750M/10,663YD","100,000원 ~ 140,000원",80000,100000,http://www.jnjgolfresort.co.kr,061-864-9090,FIELD
전라권,전북 완주,전라북도 완주군 소양면 화심리 300,OK,퍼블릭,9,OUT,"3,002M/3,283YD","45,000원 ~ 75,000원",-,120000,https://www.okcc.co.kr,063-711-5557,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 안덕면 광평리 산15,나인브릿지,회원제,18,하이랜드/크리크,"6,450M/7,054YD","74,000원 ~ 171,000원",80000,120000,http://www.ninebridges.co.kr,064-793-9999,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 남원읍 수망리 산191,더클래식,회원제,18,OUT/IN,"6,717M/7,346YD","75,600원 ~ 141,000원",80000,100000,http://www.theclassicresort.com,064-766-7001,FIELD
제주권,제주 제주시,제주특별자치도 제주시 한경면 저지리 산18,라온,회원제,27,스톤/레이크/파인,"9,784M/10,700YD","0원 ~ 140,000원",80000,120000,http://www.raon.co.kr,064-795-8000,FIELD
제주권,제주 제주시,제주특별자치도 제주시 봉개동 237-5,라헨느리조트,회원제,18,레이크/오션/마운틴,"6,504M/7,113YD","50,000원 ~ 140,000원",80000,100000,http://www.lareine.co.kr,064-729-7777,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 중문 산5,레이크힐스 제주,회원제,27,아쿠아마린/토파즈/에메랄드,"9,707M/10,616YD","30,000원 ~ 150,000원",80000,100000,http://www.lakehills.co.kr,064-780-8858,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 색달동 100,롯데스카이힐 제주,회원제,36,스카이/힐/포레스트/오션,"13,345M/14,594YD","10,000원 ~ 141,000원",80000,120000,http://www.skyhill.co.kr,064-731-2000,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 남원읍 수망리 산44,부영,퍼블릭,27,원앙/사랑/우정,"9,600M/10,499YD","102,000원 ~ 136,000원",60000,100000,https://www.booyoungcc.co.kr,064-766-5500,FIELD
제주권,제주 제주시,제주특별자치도 제주시 한림읍 금악리 산54,블랙스톤,회원제,27,North/South/East,"9,270M/10,138YD","109,000원 ~ 141,000원",90000,120000,http://www.blackstoneresort.com,064-796-9988,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 표선면 성읍리 3192,사이프러스,회원제,36,North/South/East/West,"13,203M/14,439YD","0원 ~ 140,000원",80000,100000,http://www.cypress.co.kr,064-787-8888,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 표선면 가시리 205,샤인필파크,회원제,18,팜/리버,"6,320M/6,912YD","45,000원 ~ 140,000원",60000,100000,http://www.shineville.com,064-787-8700,FIELD
제주권,제주 제주시,제주특별자치도 제주시 구좌읍 김영리 5160-2,세인트포,회원제,36,씨엘로/보스코/마레/비타 ,"13,807M/15,100YD","98,000원 ~ 142,000원",80000,120000,http://www.stfour.com,064-786-3838,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 남원읍 위미리 산19,스프링데일,회원제,18,편백림/자연림,"6,602M/7,220YD","30,000원 ~ 135,000원",80000,100000,http://www.springdale.co.kr,064-800-8000,FIELD
제주권,제주 제주시,제주특별자치도 제주시 한림읍 금악리 산32,아덴힐,회원제,18,왕이메/새별,"6,904M/7,550YD","110,000원 ~ 150,000원",80000,100000,http://www.ardenhillresort.com,02-1588-7208,FIELD
제주권,제주 제주시,제주특별자치도 제주시 애월읍 어을리 523- 22,에버리스,회원제,27,레이크/새별/파인,"9,769M/10,684YD","0원 ~ 140,000원",80000,120000,http://www.everis.co.kr,064-795-5000,FIELD
제주권,제주 제주시,제주특별자치도 제주시 조천읍 대흘리 1221-1,에코랜드,퍼블릭,27,와일드/비치힐스/에코,"9,530M/10,422YD","90,000원 ~ 137,000원",80000,100000,http://www.ecolandjeju.co.kr,064-802-8041,FIELD
제주권,제주 제주시,제주특별자치도 제주시 애월읍 어음리 3914,엘리시안 제주,회원제,36,레이크/캄포/파인/오션 ,"13,084M/14,309YD","70,000원 ~ 141,000원",80000,100000,http://www.elysian.co.kr,064-798-7001,FIELD
제주권,제주 제주시,제주특별자치도 제주시 오라2동 289,오라,회원제,36,남 OUT/남 IN/동/서,"12,876M/14,081YD","23,000원 ~ 137,000원",80000,100000,https://ora.oraresort.com,064-747-5100,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 상효동,우리들,회원제,18,OUT/IN,"6,585M/7,201YD","108,000원 ~ 141,000원",80000,120000,http://wooridulresort.com,1577-0064,FIELD
제주권,제주 제주시,제주특별자치도 제주시 영평동 2238-2,제주,퍼블릭,18,동/서,"6,213M/6,795YD","101,000원 ~ 138,000원",80000,100000,http://www.chejucc.co.kr,064-702-0451,FIELD
제주권,제주 제주시,제주특별자치도 서귀포시 표선면 표선리 40-69,제주 해비치,회원제,27,스카이/팜/레이크,"9,735M/10,646YD","42,000원 ~ 136,000원",80000,120000,https://www.haevichi.com,064-780-8000,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 표선면 표선리 40-69,제주 해비치,퍼블릭,9,밸리,"3,033M/3,317YD","42,000원 ~ 136,000원",80000,120000,https://www.haevichi.com,064-780-8000,FIELD
제주권,제주 제주시,제주특별자치도 제주시 조천읍 와홀리 산28,제피로스,회원제,18,Mountain/Sea,"6,440M/7,043YD","20,000원 ~ 138,000원",100000,100000,http://www.zephyrosgc.co.kr,064-720-7000,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 색달동 2101,중문,퍼블릭,18,한라/해안,"6,820M/7,458YD","91,000원 ~ 128,000원",80000,100000,http://jungmungolf.visitkorea.or.kr,064-735-7241,FIELD
제주권,제주 제주시,제주특별자치도 제주시 안덕면 광평리 산 125,캐슬렉스 제주,회원제,18,동/남,"6,344M/6,938YD","30,000원 ~ 128,000원",80000,100000,http://www.castlexjj.com,064-793-6688,FIELD
제주권,제주 제주시,제주특별자치도 제주시 안덕면 광평리 산 125,캐슬렉스 제주,퍼블릭,9,북,"2,594M/2,837YD","30,000원 ~ 128,000원",80000,100000,http://www.castlexjj.com,064-793-6688,FIELD
제주권,제주 제주시,제주특별자치도 제주시 조천읍 북촌리 산65,크라운,퍼블릭,27,서/남/동,"9,144M/10,000YD","98,000원 ~ 134,000원",80000,100000,http://www.jejucrowncc.co.kr,064-784-4811,FIELD
제주권,제주 제주시,제주특별자치도 제주시 애월읍 봉선리 산5,타미우스,회원제,27,마운틴/레이크/우드,"9,551M/10,445YD","40,000원 ~ 140,000원",80000,100000,http://www.tameusgv.co.kr,064-793-0707,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 안덕면 상창리 2007,테디밸리,회원제,18,테디/밸리,"6,638M/7,259YD","30,000원 ~ 141,000원",80000,120000,http://www.teddyvalley.com,064-793-1000,FIELD
제주권,제주 제주시,제주특별자치도 제주시 봉개동 산 53,플라자 제주,회원제,18,OUT/IN,"6,320M/6,911YD","55,000원 ~ 125,000원",60000,100000,http://www.bonggaeplazacc.co.kr,064-725-9000,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 안덕면 상천리 산62-3,핀크스,회원제,18,동/서,"6,735M/7,365YD","110,000원 ~ 144,000원",80000,120000,https://www.thepinx.co.kr,064-792-5200,FIELD
제주권,제주 서귀포,제주특별자치도 서귀포시 안덕면 상천리 산62-3,핀크스,퍼블릭,9,북,"2,929M/3,203","85,000원 ~ 97,000원",80000,120000,https://www.thepinx.co.kr,064-792-5200,FIELD
제주권,제주 제주시,제주특별자치도 제주시 오등동 10-14,한라산,회원제,18,마운틴/오션,"6,405M/7,004YD","0원 ~ 138,000원",60000,100000,http://www.hallasancc.co.kr,064-754-5678,FIELD